,Accomodation_Type,Reco_Insurance_Type,Is_Spouse,Holding_Policy_Duration,Reco_Policy_Premium,Response,X1,X2,X3,X4,X5,X6,X7,X8,Age,City_Code_C10-C18,City_Code_C19-C27,City_Code_C28-C36,Holding_Policy_Type_2.0,Holding_Policy_Type_3.0,Holding_Policy_Type_4.0,Reco_Policy_Cat_12-15,Reco_Policy_Cat_16-22,Reco_Policy_Cat_6-11
2706,0,1,0,15,4716.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,1,0,0,1,0,0,1,0
2707,0,1,0,2,5312.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,0,1,0,1,0
2708,1,0,1,2,10080.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0,0,0,0,1,0,1,0,0
2709,1,1,0,9,20790.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0,0,0,0,1,0,0,1,0
2710,0,1,0,2,7116.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0,0,1,0,0,1,0,0
2711,1,1,0,4,9968.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1,0,0,0,0,0,0,0,0
2712,0,1,0,9,8088.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1,0,0,0,0,0,0,1,0
2713,1,1,0,15,11340.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0,0,0,0,1,0,0,0,1
2714,0,1,0,15,19170.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,0,1,0,0,1,0,0,1,0
2715,0,1,0,5,12060.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0,0,0,0,0,0,0,1,0
2716,0,1,0,2,10368.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1,0,0,0,1,0,0,1,0
2717,1,0,1,6,11625.6,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.5,0,0,0,0,1,0,1,0,0
2718,0,1,0,4,3840.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1,0,0,0,0,0,0,1,0
2719,0,1,0,15,13060.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0,0,0,0,1,0,0,1,0
2720,0,1,0,2,13060.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,0,0,0,0,0,0,0,1,0
2721,0,0,1,4,20081.6,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0,0,0,0,1,0,1,0,0
2722,0,1,0,3,7452.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,0,0,0,0,1,0,0,1,0
2723,1,1,0,15,19740.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.0,0,0,0,0,1,0,0,1,0
2724,1,1,0,4,15080.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0,1,0,1,0,0,0,1,0
2725,0,1,0,15,12892.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,0,0,1,0,1,0,0,0,1
2726,1,1,0,15,6850.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,0,0,1,0,0,0,1
2727,1,1,0,15,15988.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0,1,0,0,1,0,1,0,0
2728,0,1,0,2,6550.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0,0,0,0,0,0,0,1
2729,1,1,0,3,12020.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,0,0,0,0,1,0,0,0,0
2730,1,1,0,1,17556.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0,0,0,0,1,0,0,1,0
2731,1,0,1,15,21294.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,0,0,0,0,1,0,1,0,0
2732,1,1,0,15,18510.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,1,0,0,1,0
2733,1,1,0,7,11580.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,0,0,0,1,0,0,1,0,0
2734,0,1,0,15,13530.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0,0,1,0,1,0,0,1,0
2735,1,1,0,1,16576.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.0,0,0,0,0,0,1,0,0,1
2736,1,1,0,15,10512.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,1,0
2737,0,1,0,1,12504.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,0,0,0
2738,0,1,0,2,3540.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0,0,1,0,1,0,0,0,1
2739,1,1,0,15,18096.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0,1,0,0,1,0,0,1,0
2740,0,1,0,15,7524.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1,0,0,0,1,0,1,0,0
2741,1,0,1,4,26956.8,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0,0,0,0,1,0,0,1,0
2742,1,0,1,15,27024.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0,1,0,0,1,0,1,0,0
2743,1,1,0,15,18536.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0,0,0,0,1,0,0,1,0
2744,0,1,0,4,12800.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0,0,0,0,1,0,0,0,0
2745,1,1,0,15,21708.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,0,1,0,0,0,0
2746,1,0,1,3,24343.2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,1,0,0,0,1,0,0,1,0
2747,0,1,0,15,8736.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1,0,0,0,1,0,1,0,0
2748,1,1,0,1,14060.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0,0,0,0,0,0,0,1,0
2749,0,1,0,13,14856.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0,0,0,0,0,1,0,0,1
2750,1,0,0,2,18726.4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,1,0,0,0,0,0,0,0,0
2751,0,1,0,15,20224.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0,0,0,0,1,0,1,0,0
2752,0,1,0,15,8628.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,0,0,1,0,0,1,0
2753,1,1,0,5,11858.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0,0,0,0,1,0,0,1,0
2754,0,1,0,4,9184.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1,0,0,0,0,0,0,1,0
2755,1,1,0,6,8428.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0,0,0,0,1,0,0,0,0
2756,1,0,1,10,26499.2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,1,0,0,0,0,0,0,1,0
2757,1,1,0,15,10728.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0,0,0,0,1,0,0,0,1
2758,0,1,0,5,12690.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0,0,0,0,1,0,0,1,0
2759,1,1,0,15,13720.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0,0,0,0,1,0,0,0,1
2760,1,0,1,1,26521.6,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,0,0,0,0,1,0,0,1,0
2761,1,1,0,15,12740.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,0,0,0,0,1,0,1,0,0
2762,0,1,0,13,14520.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0,1,0,0,1,0,0,1,0
2763,0,1,0,12,16666.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,0,0,0,0,0,0,0,1,0
2764,0,1,0,15,8344.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0,0,0,0,1,0,0,1,0
2765,1,1,0,15,15848.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,1,0,0,0,0,0,0,0,0
2766,1,0,1,9,27596.8,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,0,0,0,0,1,0,0,1,0
2767,1,1,0,6,15904.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.0,1,0,0,0,1,0,0,0,0
2768,0,1,0,4,13500.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0,0,0,1,0,0,0,1,0
2769,1,1,0,15,18600.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1,0,0,0,1,0,0,0,0
2770,1,1,0,15,10320.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0,0,0,0,1,0,1,0,0
2771,1,0,1,9,18141.2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0,0,0,0,1,0,0,1,0
2772,0,1,0,15,10016.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0,0,0,1,0,0,0,0
2773,1,0,1,3,22349.6,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,0,0,0,0,1,0,0,0,0
2774,1,1,0,15,19860.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0,1,0,0,1,0,0,1,0
2775,0,1,0,3,12360.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1,0,0,0,1,0,0,0,0
2776,0,1,0,3,13168.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,0,0,0,0,1,0,0,1,0
2777,1,1,0,15,17190.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0,0,0,0,1,0,1,0,0
2778,0,1,0,15,10262.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0,0,0,1,0,0,1,0
2779,1,0,1,15,23760.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0,0,0,0,1,0,0,1,0
2780,0,1,0,10,9002.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0,0,0,0,0,0,0,1,0
2781,1,0,1,3,25222.4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,1,0,0,0,1,0,0,1,0
2782,0,1,0,15,13926.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0,1,0,0,0,1,0,0,1,0
2783,1,1,0,15,9142.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0,0,0,0,1,0,0,1,0
2784,0,1,0,15,9338.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0,0,0,1,0,0,1,0
2785,1,0,1,15,30288.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0,0,0,0,1,0,0,0,1
2786,1,1,0,15,17024.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0,0,0,0,0,0,0,0,1
2787,0,1,0,15,19584.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63.0,0,0,0,0,1,0,0,1,0
2788,1,0,1,1,15849.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0,0,0,0,1,0,0
2789,1,1,0,15,17028.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0,0,0,0,1,0,0,1,0
2790,0,1,0,15,8386.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0,1,0,0,1,0,0,0,0
2791,0,1,0,15,9264.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,0,0,0,1,0,1,0,0
2792,0,1,0,15,14856.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0,0,0,0,1,0,1,0,0
2793,1,1,0,15,9058.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,1,0
2794,0,1,0,15,12294.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,1,0,0,1,0,0,0,1
2795,0,1,0,14,21030.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,0,0,0,0,0,1,0,1,0
2796,0,1,0,15,11916.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0,0,0,0,1,0,0,0,0
2797,1,1,0,15,19808.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,0,1,0,0,1,0
2798,0,1,0,3,6760.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0,0,0,0,1,0,0,1,0
2799,1,1,0,15,4632.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1,0,0,0,1,0,0,1,0
2800,0,1,0,15,4888.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1,0,0,0,1,0,0,0,0
2801,1,1,0,15,19230.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,0,1,0,0,1,0
2802,0,0,1,15,23116.8,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1,0,0,0,1,0,0,0,1
2803,0,1,0,2,17880.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0,1,0,1,0,0,0,1,0
2804,1,0,1,15,19157.6,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0,0,0,0,1,0,0,1,0
2805,1,0,1,15,22195.2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0,0,0,1,0,0,0,1,0
2806,1,0,1,15,11916.8,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,0,0,0,0,1,0,0,1,0
2807,0,1,0,15,7932.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,0,0,1,0,0,0,0
2808,1,0,1,15,8610.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0,0,0,0,1,0,0,1,0
2809,0,0,1,15,31257.4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,0,0,0,0,1,0,1,0,0
2810,1,1,0,15,9198.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,0,0,0,1,0,0,1,0
2811,0,1,0,15,7060.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,0,0,1,0,0,1,0
2812,1,0,0,3,27494.4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0,1,0,0,0,0,0,1,0
2813,1,1,0,5,13112.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0,1,0,1,0,0,0,1,0
2814,0,1,0,15,21120.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,0,1,0,0,1,0
2815,1,1,0,2,10836.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0,0,0,0,0,0,1,0
2816,1,0,1,15,21168.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,1,0,0,0,1,0,0,0,1
2817,1,1,0,15,7044.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0,1,0,0,1,0,0,0,0
2818,0,1,0,15,7248.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0,1,0,0,1,0,0,0,1
2819,1,0,1,2,17850.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0,0,0,0,1,0,0,0,1
2820,0,1,0,15,8806.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,1,0,1,0,0,1,0
2821,0,1,0,15,7690.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0,0,0,0,1,0,0,1,0
2822,0,1,0,9,12380.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0,0,0,0,1,0,1,0,0
2823,1,1,0,15,19290.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,1,0,0,0,1,0
2824,1,1,0,10,10962.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0,0,0,0,1,0,0,0,0
2825,0,1,0,15,9696.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0,1,0,0,1,0,0,1,0
2826,1,1,0,9,14688.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0,1,0,0,0,0,0,0,0
2827,1,0,1,6,18403.2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0,0,0,0,0,1,0,1,0
2828,1,1,0,5,9024.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,0,0,0,0,1,0,1,0,0
2829,0,1,0,7,10710.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1,0,0,0,0,0,1,0,0
2830,1,1,0,6,7938.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0,1,0,1,0,0,0,0,0
2831,1,0,1,10,24066.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,0,0,0,0,1,0,0,1,0
2832,1,1,0,15,12654.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0,0,0,0,1,0,1,0,0
2833,1,1,0,3,17080.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,0,1,0,0,1,0
2834,1,1,0,6,21096.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.0,0,0,0,1,0,0,0,1,0
2835,0,1,0,15,11900.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0,1,0,0,1,0,0,1,0
2836,0,1,0,15,13050.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,1,0,0,0,1,0,0,1,0
2837,0,1,0,15,9952.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1,0,0,0,1,0,0,1,0
2838,1,0,0,15,31257.4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,0,1,0,0,1,0,1,0,0
2839,0,1,0,11,9100.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0,0,0,0,0,0,0,1,0
2840,0,1,0,15,9584.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,1,0,0,0,1,0,1,0,0
2841,0,1,0,2,9282.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,0,0,0,1,0,0,1
2842,0,1,0,15,11448.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,0,0,0,1,0,1,0,0
2843,1,1,0,3,15428.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,0,0,0,0,1,0,0,1,0
2844,1,1,0,3,12738.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,0,0,0,0,1,0,1,0,0
2845,0,1,0,15,8272.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,0,1,0,0,1,0,0,0,0
2846,1,0,1,2,30375.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,0,1,0,0,0,0,0,1,0
2847,0,1,0,15,12330.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,0,0
2848,0,1,0,15,7404.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0,0,0,0,1,0,0,1,0
2849,0,1,0,2,7272.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,0,0,0,0,0,0,1,0
2850,1,1,0,13,10288.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1,0,0,0,0,0,0,1,0
2851,0,1,0,2,14472.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0,0,0,0,0,0,1,0,0
2852,0,0,0,14,20913.2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,1,0,0,0,0,0,0,1,0
2853,0,1,0,14,14760.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0,0,0,1,0,0,0,1,0
2854,1,0,1,2,31257.4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,0,0,0,0,1,0,0,1,0
2855,0,0,0,15,29827.2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1,0,0,0,1,0,0,1,0
2856,1,0,1,13,20966.4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0,0,0,0,0,0,0,1,0
2857,0,1,0,15,11296.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0,0,0,0,1,0,0,1,0
2858,1,1,0,2,19776.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0,0,0,0,1,0,0,0,1
2859,1,1,0,1,16302.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1,0,0,0,1,0,0,1,0
2860,0,0,1,7,10836.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0,0,0,0,0,0,0,0,0
2861,0,1,0,13,15054.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1,0,0,0,1,0,1,0,0
2862,0,1,0,10,14952.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0,0,0,0,1,0,0,1,0
2863,1,1,0,15,6036.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0,0,0,0,1,0,0,0,0
2864,1,1,0,15,7500.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1,0,0,0,1,0,0,1,0
2865,0,1,0,15,10764.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,0,0,0,1,0,1,0,0
2866,1,0,1,15,27258.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.5,0,0,0,0,0,1,0,1,0
2867,1,1,0,8,8218.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0,0,0,0,0,0,0,1,0
2868,1,1,0,15,16614.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0,0,0,0,1,0,0,0,0
2869,0,0,0,1,17438.4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,0,0,0,0,0,1,0,1,0
2870,0,1,0,5,8112.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1,0,0,0,1,0,0,1,0
2871,1,1,0,3,9360.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0,0,1,0,0,0,0,0,0
2872,1,0,1,15,24768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,0,0,0,0,1,0,1,0,0
2873,1,1,0,2,20640.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,0,0,0,0,1,0,0,1,0
2874,1,1,0,14,10224.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0,0,0,0,1,0,0,1,0
2875,0,1,0,4,9856.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0,0,0,1,0,0,1,0
2876,1,0,1,15,12582.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,0,0,0,1,0,0,0,0
2877,0,1,0,7,13020.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,0,1,0,0,1,0,0,1,0
2878,0,1,0,15,6730.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,0,0,0,1,0,0,1,0
2879,1,1,0,3,21386.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,0,1,0,0,1,0
2880,0,1,0,15,3732.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,0,0,1,0,1,0,0
2881,1,1,0,3,8624.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,0,0,0,1,0,0,0,1,0
2882,1,1,0,6,14124.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,0,0,0,0,1,0,0,0,1
2883,0,0,1,5,20704.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,0,0,0,0,0,0,0,1,0
2884,0,1,0,4,15888.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,0,0,0,0,1,0,0,1,0
2885,1,0,1,15,11358.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0,0,0,0,1,0,0,1,0
2886,0,1,0,3,10480.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0,0,0,0,1,0,0,1,0
2887,0,1,0,6,11152.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,0,0,0,0,1,0,0,1,0
2888,1,0,1,6,15849.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0,0,0,0,0,1,0,0,0
2889,0,1,0,15,8078.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0,0,0,1,0,1,0,0
2890,1,1,0,1,19068.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,0,0,0,0,0,0,1,0,0
2891,1,0,1,15,24552.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,0,0,0,0,0,0,0,1,0
2892,1,1,0,15,9576.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0,0,0,0,1,0,0,1,0
2893,1,1,0,2,18900.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,0,0,0,0,0,1
2894,1,1,0,15,9664.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0,0,0,0,0,0,0,1,0
2895,0,1,0,15,8624.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1,0,0,0,1,0,0,0,1
2896,0,0,1,9,25776.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0,0,0,0,1,0,1,0,0
